type,affix,lang,word,trans
prefix,trans,Danish,translate,oversætte
prefix,trans,Danish,transferrence,transferrence
prefix,trans,Dutch,transgender,transgender
prefix,trans,Dutch,translate,vertalen
prefix,trans,Dutch,transferrence,overdracht
prefix,trans,Estonian,transgender,transseksuaalsete
prefix,trans,Estonian,translate,tõlkima
prefix,trans,Estonian,transferrence,transferrence
prefix,trans,Finnish,transgender,transsukupuolisten
prefix,trans,Finnish,translate,kääntää
prefix,trans,Finnish,transferrence,siirto
prefix,trans,French,transgender,transgenres
prefix,trans,French,translate,traduire
prefix,trans,French,transferrence,transfert
prefix,trans,German,transgender,Transsexuelle
prefix,trans,German,translate,übersetzen
prefix,trans,German,transferrence,übertragung
prefix,trans,Hungarian,translate,fordítás
prefix,trans,Hungarian,transferrence,transference
prefix,trans,Icelandic,transgender,transgender
prefix,trans,Icelandic,translate,þýða
prefix,trans,Icelandic,transferrence,transferens
prefix,trans,Irish,transgender,trasinscne
prefix,trans,Irish,transferrence,transferrence
prefix,trans,Italian,transgender,transgender
prefix,trans,Italian,translate,tradurre
prefix,trans,Italian,transferrence,transferrence
prefix,trans,Latin,transgender,transgender
prefix,trans,Latin,translate,cicero
prefix,trans,Latin,transferrence,transferrence
prefix,trans,Latvian,translate,tulkot
prefix,trans,Latvian,transferrence,transference
prefix,trans,Luxembourg,transgender,Transsexuelle
prefix,trans,Luxembourg,translate,iwwersetzen
prefix,trans,Luxembourg,transferrence,iwwerdroe
prefix,trans,Norwegian,transgender,transgender
prefix,trans,Norwegian,translate,oversettes
prefix,trans,Norwegian,transferrence,overføring
prefix,trans,Portuguese,transgender,transsexual
prefix,trans,Portuguese,translate,traduzir
prefix,trans,Portuguese,transferrence,transferrence
prefix,trans,Scottish,transgender,transgender
prefix,trans,Scottish,translate,eadar-theangachaidh
prefix,trans,Scottish,transferrence,transferrence
prefix,trans,Spanish,transgender,transexuales
prefix,trans,Spanish,translate,TRADUCIR
prefix,trans,Spanish,transferrence,transferencia.
prefix,trans,Swedish,transgender,transpersoner
prefix,trans,Swedish,translate,översätta
prefix,trans,Swedish,transferrence,transferrence
prefix,trans,Welsh,transgender,trawsrywiol
prefix,trans,Welsh,translate,cyfieithu
prefix,trans,Welsh,transferrence,transferrence
prefix,un,Basque,unruly,aldagai
prefix,un,Basque,unkind,zulorik
prefix,un,Catalan,unruly,unruly
prefix,un,Catalan,unkind,no
prefix,un,Danish,unresponsive,unresponsive
prefix,un,Danish,unruly,uregerlig
prefix,un,Danish,unkind,uvenlig
prefix,un,Dutch,unresponsive,reageren
prefix,un,Dutch,unruly,onhandelbaar
prefix,un,Dutch,unkind,onaardig
prefix,un,Estonian,unresponsive,ükskõikse
prefix,un,Estonian,unruly,rahutu
prefix,un,Estonian,unkind,ebasõbralik
prefix,un,Finnish,unruly,kuriton
prefix,un,Finnish,unkind,epäystävällinen
prefix,un,French,unresponsive,insensible
prefix,un,French,unruly,indiscipliné
prefix,un,French,unkind,méchant
prefix,un,German,unresponsive,reagierenden
prefix,un,German,unruly,widerspenstig
prefix,un,German,unkind,unfreundlich
prefix,un,Hungarian,unruly,rakoncátlan
prefix,un,Hungarian,unkind,barátságtalan
prefix,un,Icelandic,unresponsive,viðbrögð
prefix,un,Icelandic,unruly,óeirðarmenn
prefix,un,Icelandic,unkind,unkind
prefix,un,Irish,unresponsive,unresponsive
prefix,un,Irish,unruly,unruly
prefix,un,Irish,unkind,unkind
prefix,un,Italian,unresponsive,risponde
prefix,un,Italian,unruly,indisciplinato
prefix,un,Italian,unkind,scortese
prefix,un,Latin,unresponsive,unresponsive
prefix,un,Latin,unruly,subditos
prefix,un,Latin,unkind,unkind
prefix,un,Latvian,unkind,nelaipns
prefix,un,Luxembourg,unresponsive,reagierenden
prefix,un,Luxembourg,unruly,widerspenstig
prefix,un,Luxembourg,unkind,unfreundlich
prefix,un,Norwegian,unresponsive,svare
prefix,un,Norwegian,unruly,ustyrlig
prefix,un,Norwegian,unkind,unkind
prefix,un,Portuguese,unresponsive,congelado
prefix,un,Portuguese,unruly,indisciplinado
prefix,un,Portuguese,unkind,indelicado
prefix,un,Scottish,unresponsive,unresponsive
prefix,un,Scottish,unruly,unruly
prefix,un,Scottish,unkind,unkind
prefix,un,Spanish,unruly,rebelde
prefix,un,Swedish,unresponsive,okänslig
prefix,un,Swedish,unruly,bångstyrig
prefix,un,Swedish,unkind,ovänlig
prefix,un,Welsh,unresponsive,anymatebol
prefix,un,Welsh,unruly,afreolus
prefix,un,Welsh,unkind,cas
suffix,able,Basque,adaptable,moldagarria
suffix,ible,Basque,credible,sinesgarria
suffix,able,Basque,preventable,prebenitu
suffix,able,Catalan,adaptable,adaptable
suffix,ible,Catalan,credible,creïble
suffix,able,Catalan,predictable,predictible
suffix,able,Catalan,preventable,prevenibles
suffix,able,Danish,adaptable,fleksibel
suffix,ible,Danish,credible,troværdig
suffix,able,Danish,predictable,forudsigelig
suffix,able,Danish,preventable,forebygget
suffix,able,Dutch,adaptable,aanpasbaar
suffix,ible,Dutch,credible,geloofwaardig
suffix,able,Dutch,predictable,voorspelbaar
suffix,able,Dutch,preventable,voorkomen
suffix,able,Estonian,adaptable,kohanemisvõimeline
suffix,ible,Estonian,credible,usaldusväärne
suffix,able,Estonian,predictable,prognoositav
suffix,able,Estonian,preventable,ennetatav
suffix,able,Finnish,adaptable,mukautuva
suffix,ible,Finnish,credible,uskottava
suffix,able,Finnish,predictable,ennustettavissa
suffix,able,Finnish,preventable,estettävissä
suffix,able,French,adaptable,adaptable
suffix,ible,French,credible,crédible
suffix,able,French,predictable,prévisible
suffix,able,French,preventable,évitables
suffix,able,German,adaptable,anpassungsfähig
suffix,ible,German,credible,glaubwürdig
suffix,able,German,predictable,vorhersehbar
suffix,able,German,preventable,vermeidbar
suffix,able,Hungarian,adaptable,alkalmazkodó
suffix,ible,Hungarian,credible,hiteles
suffix,able,Hungarian,predictable,kiszámítható
suffix,able,Icelandic,adaptable,aðlögunarhæfni
suffix,ible,Icelandic,credible,trúverðug
suffix,able,Icelandic,predictable,fyrirsjáanlegt
suffix,able,Irish,adaptable,inoiriúnaithe
suffix,ible,Irish,credible,inchreidte
suffix,able,Irish,predictable,intuartha
suffix,able,Italian,adaptable,adattabile
suffix,ible,Italian,credible,credibile
suffix,able,Italian,predictable,prevedibile
suffix,able,Italian,preventable,prevenibili
suffix,able,Latin,adaptable,dispositive
suffix,ible,Latin,credible,credibile
suffix,able,Latin,predictable,praedictio
suffix,able,Latin,preventable,adipiscing
suffix,ible,Latvian,credible,ticams
suffix,able,Latvian,predictable,paredzams
suffix,able,Luxembourg,adaptable,anpassungsfähig
suffix,ible,Luxembourg,credible,glaubwürdig
suffix,able,Luxembourg,predictable,vorhersehbar
suffix,able,Luxembourg,preventable,vermeidbar
suffix,able,Norwegian,adaptable,tilpasningsdyktig
suffix,ible,Norwegian,credible,troverdig
suffix,able,Norwegian,predictable,forutsigbar
suffix,able,Norwegian,preventable,forebygges
suffix,able,Portuguese,adaptable,adaptavel
suffix,ible,Portuguese,credible,credivel
suffix,able,Portuguese,predictable,previsivel
suffix,able,Portuguese,preventable,evitavel
suffix,able,Scottish,adaptable,adaptable
suffix,ible,Scottish,credible,credible
suffix,able,Scottish,predictable,predictable
suffix,able,Scottish,preventable,preventable
suffix,able,Spanish,adaptable,adaptable
suffix,ible,Spanish,credible,creíble
suffix,able,Spanish,predictable,predecible
suffix,able,Spanish,preventable,evitable
suffix,able,Swedish,adaptable,anpassningsbar
suffix,ible,Swedish,credible,trovärdig
suffix,able,Swedish,predictable,förutsägbar
suffix,able,Swedish,preventable,förebyggas
suffix,able,Welsh,adaptable,addasadwy
suffix,ible,Welsh,credible,gredadwy
suffix,able,Welsh,preventable,ataliadwy
suffix,al,Basque,criminal,kriminala
suffix,al,Basque,natural,naturala
suffix,al,Basque,seasonal,sasoiko
suffix,al,Basque,theatrical,antzerki
suffix,al,Catalan,criminal,criminal
suffix,al,Catalan,natural,natural
suffix,al,Catalan,seasonal,temporada
suffix,al,Catalan,theatrical,teatre
suffix,al,Danish,criminal,kriminel
suffix,al,Danish,natural,naturlig
suffix,al,Danish,seasonal,sæsonbestemt
suffix,al,Danish,theatrical,teatralsk
suffix,al,Dutch,criminal,crimineel
suffix,al,Dutch,natural,natuurlijke
suffix,al,Dutch,seasonal,seizoensgebonden
suffix,al,Dutch,theatrical,theater
suffix,al,Estonian,criminal,kurjategija
suffix,al,Estonian,natural,looduslik
suffix,al,Estonian,seasonal,hooajaline
suffix,al,Estonian,theatrical,teater
suffix,al,Finnish,criminal,rikollinen
suffix,al,Finnish,natural,luonnollinen
suffix,al,Finnish,seasonal,sesongin
suffix,al,Finnish,theatrical,teatteri
suffix,al,French,criminal,criminel
suffix,al,French,natural,naturel
suffix,al,French,seasonal,saisonnier
suffix,al,French,theatrical,théâtral
suffix,al,German,criminal,kriminell
suffix,al,German,natural,natürlich
suffix,al,German,seasonal,saisonal
suffix,al,German,theatrical,theatralisch
suffix,al,Hungarian,natural,természetes
suffix,al,Hungarian,seasonal,szezonális
suffix,al,Hungarian,theatrical,színházi
suffix,al,Icelandic,criminal,glæpamaður
suffix,al,Icelandic,natural,náttúrulegt
suffix,al,Icelandic,seasonal,árstíðarbundið
suffix,al,Icelandic,theatrical,leikhús
suffix,al,Irish,criminal,coiriúil
suffix,al,Irish,natural,nádúrtha
suffix,al,Irish,seasonal,séasúrach
suffix,al,Irish,theatrical,amharclainne
suffix,al,Italian,criminal,penale
suffix,al,Italian,natural,naturale
suffix,al,Italian,seasonal,stagionale
suffix,al,Italian,theatrical,teatrale
suffix,al,Latin,criminal,criminalibus
suffix,al,Latin,natural,naturalis
suffix,al,Latin,seasonal,adipiscing
suffix,al,Latin,theatrical,theatrica
suffix,al,Latvian,natural,dabas
suffix,al,Latvian,seasonal,sezonas
suffix,al,Luxembourg,criminal,kriminell
suffix,al,Luxembourg,natural,natierlech
suffix,al,Luxembourg,seasonal,saisonal
suffix,al,Luxembourg,theatrical,theatralisch
suffix,al,Norwegian,criminal,kriminell
suffix,al,Norwegian,natural,naturlig
suffix,al,Norwegian,seasonal,sesongmessig
suffix,al,Norwegian,theatrical,teatralsk
suffix,al,Portuguese,criminal,criminoso
suffix,al,Portuguese,natural,natural
suffix,al,Portuguese,seasonal,sazonal
suffix,al,Portuguese,theatrical,teatral
suffix,al,Scottish,criminal,eucorach
suffix,al,Scottish,natural,nàdarra
suffix,al,Scottish,seasonal,ràitheil
suffix,al,Scottish,theatrical,theatrical
suffix,al,Spanish,criminal,penal
suffix,al,Spanish,natural,natural
suffix,al,Spanish,seasonal,temporada
suffix,al,Spanish,theatrical,teatral
suffix,al,Swedish,criminal,kriminell
suffix,al,Swedish,natural,naturlig
suffix,al,Swedish,seasonal,säsongsbetonad
suffix,al,Swedish,theatrical,teater
suffix,al,Welsh,criminal,troseddol
suffix,al,Welsh,natural,naturiol
suffix,al,Welsh,seasonal,tymhorol
suffix,al,Welsh,theatrical,theatraidd
suffix,ant,Basque,brilliant,bikaina
suffix,ant,Basque,defiant,defizitarioa
suffix,ant,Basque,reliant,reliant
suffix,ant,Basque,vigilant,adi
suffix,ant,Catalan,brilliant,brillant
suffix,ant,Catalan,defiant,defiant
suffix,ant,Catalan,reliant,reliant
suffix,ant,Catalan,vigilant,vigilant
suffix,ant,Danish,brilliant,strålende
suffix,ant,Danish,defiant,trodsig
suffix,ant,Danish,reliant,reliant
suffix,ant,Danish,vigilant,vagt
suffix,ant,Dutch,brilliant,briljant
suffix,ant,Dutch,defiant,Defiant
suffix,ant,Dutch,reliant,vertrouwend
suffix,ant,Dutch,vigilant,waakzaam
suffix,ant,Estonian,brilliant,geniaalne
suffix,ant,Estonian,defiant,trotsiv
suffix,ant,Estonian,reliant,sõltuv
suffix,ant,Estonian,vigilant,valvsad
suffix,ant,Finnish,brilliant,loistava
suffix,ant,Finnish,defiant,uhmakas
suffix,ant,Finnish,reliant,reliant
suffix,ant,Finnish,vigilant,valppaana
suffix,ant,French,brilliant,brillant
suffix,ant,French,defiant,provocant
suffix,ant,French,reliant,tributaire
suffix,ant,French,vigilant,vigilant
suffix,ant,German,brilliant,brillant
suffix,ant,German,defiant,trotzig
suffix,ant,German,reliant,Reliant
suffix,ant,German,vigilant,wachsam
suffix,ant,Hungarian,brilliant,brilliant
suffix,ant,Hungarian,defiant,defiant
suffix,ant,Hungarian,reliant,reliant
suffix,ant,Hungarian,vigilant,éber
suffix,ant,Icelandic,brilliant,brilliant
suffix,ant,Icelandic,defiant,defiant
suffix,ant,Icelandic,reliant,reliant
suffix,ant,Icelandic,vigilant,vakandi
suffix,ant,Irish,brilliant,brilliant
suffix,ant,Irish,defiant,defiant
suffix,ant,Italian,brilliant,brillante
suffix,ant,Italian,defiant,defiant
suffix,ant,Italian,reliant,reliant
suffix,ant,Italian,vigilant,vigile
suffix,ant,Latin,brilliant,egregie
suffix,ant,Latin,defiant,ferociter
suffix,ant,Latin,reliant,reliant
suffix,ant,Latin,vigilant,vigilate
suffix,ant,Latvian,brilliant,izcils
suffix,ant,Latvian,vigilant,modrs
suffix,ant,Luxembourg,brilliant,brillant
suffix,ant,Luxembourg,defiant,trotzig
suffix,ant,Luxembourg,reliant,Reliant
suffix,ant,Luxembourg,vigilant,wachsam
suffix,ant,Norwegian,brilliant,strålende
suffix,ant,Norwegian,defiant,trassig
suffix,ant,Norwegian,reliant,avhengig
suffix,ant,Norwegian,vigilant,årvåken
suffix,ant,Portuguese,brilliant,brilhante
suffix,ant,Portuguese,defiant,desafiador
suffix,ant,Portuguese,reliant,dependente
suffix,ant,Portuguese,vigilant,vigilante
suffix,ant,Scottish,brilliant,sgoinneil
suffix,ant,Scottish,defiant,defiant
suffix,ant,Scottish,reliant,reliant
suffix,ant,Scottish,vigilant,vigilant
suffix,ant,Spanish,brilliant,brillante
suffix,ant,Spanish,defiant,desafiante
suffix,ant,Spanish,reliant,dependiente
suffix,ant,Spanish,vigilant,vigilante
suffix,ant,Swedish,brilliant,lysande
suffix,ant,Swedish,defiant,trotsig
suffix,ant,Swedish,reliant,reliant
suffix,ant,Swedish,vigilant,vaksam
suffix,ant,Welsh,brilliant,gwych
suffix,ant,Welsh,defiant,herfeiddiol
suffix,ary,Basque,honorary,ohorezko
suffix,ary,Basque,military,militarra
suffix,ary,Basque,planetary,planeta
suffix,ary,Basque,budgetary,aurrekontu
suffix,ary,Catalan,honorary,honorífic
suffix,ary,Catalan,military,militars
suffix,ary,Catalan,planetary,planetària
suffix,ary,Catalan,budgetary,pressupost
suffix,ary,Danish,honorary,honorær
suffix,ary,Danish,military,militær
suffix,ary,Danish,planetary,planetarisk
suffix,ary,Danish,budgetary,budget
suffix,ary,Dutch,honorary,emeritus
suffix,ary,Dutch,military,militaire
suffix,ary,Dutch,planetary,planetaire
suffix,ary,Dutch,budgetary,begroting
suffix,ary,Estonian,honorary,aukonsul
suffix,ary,Estonian,military,sõjaline
suffix,ary,Estonian,planetary,planetaarne
suffix,ary,Estonian,budgetary,eelarve
suffix,ary,Finnish,honorary,kunniatohtorin
suffix,ary,Finnish,military,sotilaallinen
suffix,ary,Finnish,planetary,planeetta
suffix,ary,Finnish,budgetary,talousarvio
suffix,ary,French,honorary,honoraire
suffix,ary,French,military,militaire
suffix,ary,French,planetary,planétaire
suffix,ary,French,budgetary,budgétaire
suffix,ary,German,honorary,Ehrenmitglied
suffix,ary,German,military,militärisch
suffix,ary,German,planetary,planetarisch
suffix,ary,German,budgetary,Haushaltsbehörde
suffix,ary,Hungarian,honorary,tiszteletbeli
suffix,ary,Hungarian,military,katonai
suffix,ary,Hungarian,planetary,planetáris
suffix,ary,Hungarian,budgetary,költségvetési
suffix,ary,Icelandic,honorary,heiðursfélagar
suffix,ary,Icelandic,military,herinn
suffix,ary,Icelandic,planetary,plánetuáferðir
suffix,ary,Icelandic,budgetary,fjárhagsáætlun
suffix,ary,Irish,honorary,oinigh
suffix,ary,Irish,military,míleata
suffix,ary,Irish,planetary,pláinéadach
suffix,ary,Irish,budgetary,buiséadacha
suffix,ary,Italian,honorary,onorario
suffix,ary,Italian,military,militare
suffix,ary,Italian,planetary,planetario
suffix,ary,Italian,budgetary,bilancio
suffix,ary,Latin,military,militum
suffix,ary,Latin,planetary,planetario
suffix,ary,Latin,budgetary,budgetary
suffix,ary,Latvian,honorary,goda
suffix,ary,Luxembourg,honorary,Éieremember
suffix,ary,Luxembourg,military,militäresche
suffix,ary,Luxembourg,planetary,planetarisch
suffix,ary,Luxembourg,budgetary,Haushaltsbehörde
suffix,ary,Norwegian,honorary,æres
suffix,ary,Norwegian,military,militær
suffix,ary,Norwegian,planetary,planetarisk
suffix,ary,Norwegian,budgetary,budsjett
suffix,ary,Portuguese,honorary,honorario
suffix,ary,Portuguese,military,armada
suffix,ary,Portuguese,planetary,planetario
suffix,ary,Portuguese,budgetary,Orcamental
suffix,ary,Scottish,honorary,urramach
suffix,ary,Scottish,military,airm
suffix,ary,Scottish,planetary,planetary
suffix,ary,Spanish,honorary,honorarios
suffix,ary,Spanish,military,militar
suffix,ary,Spanish,planetary,planetario
suffix,ary,Spanish,budgetary,presupuestario
suffix,ary,Swedish,honorary,hedersdoktor
suffix,ary,Swedish,military,militär
suffix,ary,Swedish,planetary,Planetary
suffix,ary,Swedish,budgetary,budget
suffix,ary,Welsh,military,milwrol
suffix,ary,Welsh,planetary,planedol
suffix,ary,Welsh,budgetary,cyllidebol
suffix,ed,Basque,called,deitua
suffix,ed,Basque,climbed,eskalatua
suffix,ed,Basque,missed,galdutakoak
suffix,ed,Basque,laughed,barre
suffix,ed,Catalan,called,anomenat
suffix,ed,Catalan,climbed,escalat
suffix,ed,Catalan,missed,perdut
suffix,ed,Catalan,laughed,riera
suffix,ed,Danish,called,kaldet
suffix,ed,Danish,climbed,besteget
suffix,ed,Danish,missed,glip
suffix,ed,Danish,laughed,grine
suffix,ed,Dutch,called,genoemd
suffix,ed,Dutch,climbed,klimmen
suffix,ed,Dutch,missed,missen
suffix,ed,Dutch,laughed,lachen
suffix,ed,Estonian,called,kutsutud
suffix,ed,Estonian,climbed,ronima
suffix,ed,Estonian,missed,Miss
suffix,ed,Estonian,laughed,naerma
suffix,ed,Finnish,called,kutsutaan
suffix,ed,Finnish,climbed,kiipesi
suffix,ed,Finnish,missed,missata
suffix,ed,Finnish,laughed,nauraa
suffix,ed,French,called,appelé
suffix,ed,French,climbed,grimp
suffix,ed,French,missed,manquée
suffix,ed,French,laughed,rire
suffix,ed,German,called,namens
suffix,ed,German,climbed,Klettern
suffix,ed,German,missed,verpassen
suffix,ed,German,laughed,lachen
suffix,ed,Hungarian,called,hívott
suffix,ed,Hungarian,climbed,mászott
suffix,ed,Hungarian,missed,kimaradt
suffix,ed,Hungarian,laughed,nevetett
suffix,ed,Icelandic,called,kallað
suffix,ed,Icelandic,climbed,klifrað
suffix,ed,Icelandic,missed,missti
suffix,ed,Icelandic,laughed,hlæðu
suffix,ed,Irish,climbed,climbed
suffix,ed,Irish,missed,caillte
suffix,ed,Irish,laughed,gáire
suffix,ed,Italian,called,cosiddetto
suffix,ed,Italian,climbed,salire
suffix,ed,Italian,missed,perdere
suffix,ed,Italian,laughed,ridere
suffix,ed,Latin,called,dicitur
suffix,ed,Latin,climbed,ascendit
suffix,ed,Latin,missed,cursus
suffix,ed,Latin,laughed,risit
suffix,ed,Latvian,called,sauc
suffix,ed,Latvian,laughed,smieties
suffix,ed,Luxembourg,called,numm
suffix,ed,Luxembourg,climbed,Kletteren
suffix,ed,Luxembourg,missed,verpassen
suffix,ed,Luxembourg,laughed,lachen
suffix,ed,Norwegian,called,kalt
suffix,ed,Norwegian,climbed,klatre
suffix,ed,Norwegian,missed,glipp
suffix,ed,Norwegian,laughed,le
suffix,ed,Portuguese,called,conhecer
suffix,ed,Portuguese,climbed,subir
suffix,ed,Portuguese,missed,atender
suffix,ed,Portuguese,laughed,rir
suffix,ed,Scottish,climbed,climbed
suffix,ed,Scottish,missed,ionndrainn
suffix,ed,Scottish,laughed,laughed
suffix,ed,Spanish,called,called
suffix,ed,Spanish,climbed,subir
suffix,ed,Spanish,missed,perder
suffix,ed,Spanish,laughed,reir
suffix,ed,Swedish,called,kallad
suffix,ed,Swedish,climbed,klättra
suffix,ed,Swedish,missed,missa
suffix,ed,Swedish,laughed,skratta
suffix,ed,Welsh,climbed,dringodd
suffix,ed,Welsh,missed,colli
suffix,ed,Welsh,laughed,chwerthin
suffix,ee,Basque,employee,langilearen
suffix,ee,Basque,retiree,retiree
suffix,ee,Basque,trustee,konfiantza
suffix,ee,Basque,referee,epaileak
suffix,ee,Catalan,employee,treballador
suffix,ee,Catalan,retiree,jubilat
suffix,ee,Catalan,trustee,fideïcomissari
suffix,ee,Catalan,referee,referència
suffix,ee,Danish,employee,medarbejder
suffix,ee,Danish,retiree,pensionist
suffix,ee,Danish,trustee,administrator
suffix,ee,Danish,referee,dommer
suffix,ee,Dutch,employee,werknemer
suffix,ee,Dutch,retiree,gepensioneerde
suffix,ee,Dutch,trustee,trustee
suffix,ee,Dutch,referee,scheidsrechter
suffix,ee,Estonian,employee,töötaja
suffix,ee,Estonian,retiree,pensionärina
suffix,ee,Estonian,trustee,usaldusisik
suffix,ee,Estonian,referee,kohtunik
suffix,ee,Finnish,employee,työntekijä
suffix,ee,Finnish,retiree,eläkeläinen
suffix,ee,Finnish,trustee,edunvalvoja
suffix,ee,Finnish,referee,tuomari
suffix,ee,French,employee,employé
suffix,ee,French,retiree,retraité
suffix,ee,French,trustee,syndic
suffix,ee,French,referee,arbitre
suffix,ee,German,employee,Mitarbeiter
suffix,ee,German,retiree,Rentner
suffix,ee,German,trustee,Treuhänder
suffix,ee,German,referee,Schiedsrichter
suffix,ee,Hungarian,employee,alkalmazott
suffix,ee,Hungarian,retiree,nyugdíjas
suffix,ee,Hungarian,trustee,megbízott
suffix,ee,Icelandic,employee,starfsmaður
suffix,ee,Icelandic,retiree,retiree
suffix,ee,Icelandic,trustee,trustee
suffix,ee,Icelandic,referee,dómarinn
suffix,ee,Irish,employee,fostaí
suffix,ee,Irish,retiree,bpinsinéir
suffix,ee,Irish,trustee,iontaobhaí
suffix,ee,Irish,referee,réiteoir
suffix,ee,Italian,employee,dipendente
suffix,ee,Italian,retiree,pensionato
suffix,ee,Italian,trustee,fiduciario
suffix,ee,Italian,referee,arbitro
suffix,ee,Latin,employee,molestie
suffix,ee,Latin,retiree,retiree
suffix,ee,Latin,trustee,"commissarium,"
suffix,ee,Latin,referee,referendarius
suffix,ee,Latvian,employee,darbinieks
suffix,ee,Latvian,trustee,pilnvarnieks
suffix,ee,Latvian,referee,tiesnesis
suffix,ee,Luxembourg,employee,Mataarbechter
suffix,ee,Luxembourg,retiree,Rentner
suffix,ee,Luxembourg,trustee,Treuhänder
suffix,ee,Luxembourg,referee,Arbitter
suffix,ee,Norwegian,employee,ansatte
suffix,ee,Norwegian,retiree,pensjonist
suffix,ee,Norwegian,trustee,formuesforvalteren
suffix,ee,Norwegian,referee,dommer
suffix,ee,Portuguese,employee,Funcionario
suffix,ee,Portuguese,retiree,reformado
suffix,ee,Portuguese,trustee,curador
suffix,ee,Portuguese,referee,arbitro
suffix,ee,Scottish,employee,luchd-obrach
suffix,ee,Scottish,retiree,retiree
suffix,ee,Scottish,referee,rèitear
suffix,ee,Spanish,employee,empleado
suffix,ee,Spanish,retiree,jubilado
suffix,ee,Spanish,trustee,Fiduciario
suffix,ee,Spanish,referee,arbitrar
suffix,ee,Swedish,employee,anställd
suffix,ee,Swedish,retiree,pensionär
suffix,ee,Swedish,trustee,förvaltare
suffix,ee,Swedish,referee,domare
suffix,ee,Welsh,employee,gweithiwr
suffix,ee,Welsh,retiree,ymddeol
suffix,ee,Welsh,trustee,ymddiriedolwr
suffix,ee,Welsh,referee,canolwr
suffix,eer,Basque,engineer,ingeniari
suffix,eer,Basque,profiteer,profiteer
suffix,eer,Basque,volunteer,boluntarioa
suffix,eer,Basque,auctioneer,enkantegilea
suffix,eer,Catalan,engineer,enginyer
suffix,eer,Catalan,profiteer,profiteer
suffix,eer,Catalan,volunteer,voluntaris
suffix,eer,Catalan,auctioneer,subhastador
suffix,eer,Danish,engineer,ingeniør
suffix,eer,Danish,profiteer,profiteer
suffix,eer,Danish,volunteer,frivillige
suffix,eer,Danish,auctioneer,auktionarius
suffix,eer,Dutch,engineer,ingenieur
suffix,eer,Dutch,profiteer,profiteur
suffix,eer,Dutch,volunteer,vrijwilliger
suffix,eer,Dutch,auctioneer,veilingmeester
suffix,eer,Estonian,engineer,insener
suffix,eer,Estonian,profiteer,liigkasu
suffix,eer,Estonian,volunteer,vabatahtlik
suffix,eer,Estonian,auctioneer,oksjonipidaja
suffix,eer,Finnish,engineer,insinööri
suffix,eer,Finnish,profiteer,keinottelija
suffix,eer,Finnish,volunteer,vapaaehtoinen
suffix,eer,Finnish,auctioneer,huutokaupanpitäjä
suffix,eer,French,engineer,ingénieur
suffix,eer,French,profiteer,profiteur
suffix,eer,French,volunteer,bénévole
suffix,eer,French,auctioneer,priseur
suffix,eer,German,engineer,Ingenieur
suffix,eer,German,profiteer,profiteur
suffix,eer,German,volunteer,freiwillige
suffix,eer,German,auctioneer,Auktionator
suffix,eer,Hungarian,engineer,mérnök
suffix,eer,Hungarian,profiteer,profiteer
suffix,eer,Hungarian,volunteer,önkéntes
suffix,eer,Icelandic,engineer,verkfræðingur
suffix,eer,Icelandic,profiteer,profiteer
suffix,eer,Icelandic,volunteer,sjálfboðaliði
suffix,eer,Icelandic,auctioneer,uppboðshaldari
suffix,eer,Irish,engineer,innealtóir
suffix,eer,Irish,profiteer,profiteer
suffix,eer,Irish,auctioneer,ceantálaí
suffix,eer,Italian,engineer,ingegnere
suffix,eer,Italian,profiteer,profittatore
suffix,eer,Italian,volunteer,volontario
suffix,eer,Italian,auctioneer,banditore
suffix,eer,Latin,engineer,engineer
suffix,eer,Latin,profiteer,profiteer
suffix,eer,Latin,volunteer,volunteer
suffix,eer,Latin,auctioneer,auctioneer
suffix,eer,Latvian,profiteer,spekulants
suffix,eer,Luxembourg,engineer,Ingenieur
suffix,eer,Luxembourg,profiteer,profiteur
suffix,eer,Luxembourg,volunteer,fräiwëlleger
suffix,eer,Luxembourg,auctioneer,Auktionator
suffix,eer,Norwegian,engineer,ingeniør
suffix,eer,Norwegian,profiteer,profiteer
suffix,eer,Norwegian,volunteer,frivillig
suffix,eer,Norwegian,auctioneer,auksjonarius
suffix,eer,Portuguese,engineer,engenheiro
suffix,eer,Portuguese,profiteer,profiteer
suffix,eer,Portuguese,volunteer,voluntario
suffix,eer,Portuguese,auctioneer,leiloeiro
suffix,eer,Scottish,engineer,s
suffix,eer,Scottish,profiteer,profiteer
suffix,eer,Scottish,volunteer,saor-thoileach
suffix,eer,Scottish,auctioneer,auctioneer
suffix,eer,Spanish,engineer,ingeniero
suffix,eer,Spanish,profiteer,especulador
suffix,eer,Spanish,volunteer,voluntario
suffix,eer,Spanish,auctioneer,subastador
suffix,eer,Swedish,engineer,ingenjör
suffix,eer,Swedish,profiteer,profitör
suffix,eer,Swedish,volunteer,volontär
suffix,eer,Swedish,auctioneer,auktionsutropare
suffix,eer,Welsh,engineer,peiriannydd
suffix,eer,Welsh,profiteer,profiteer
suffix,eer,Welsh,volunteer,gwirfoddolwr
suffix,eer,Welsh,auctioneer,arwerthwr
suffix,en,Basque,fasten,lotu
suffix,en,Basque,lengthen,luzeraren
suffix,en,Basque,strengthen,indartu
suffix,en,Basque,soften,bigundu
suffix,en,Catalan,fasten,fasten
suffix,en,Catalan,lengthen,longen
suffix,en,Catalan,strengthen,enfortir
suffix,en,Catalan,soften,suavitza
suffix,en,Danish,fasten,fastgøre
