type,affix,lang,word,trans
prefix,pre,Swedish,preschool,förskola
prefix,pre,Welsh,prefix,rhagddodiad
prefix,pre,Welsh,preliminary,rhagarweiniol
prefix,pre,Welsh,preschool,cyn-ysgol
prefix,press,Basque,pressing,sakatzea
prefix,press,Basque,pressure,presioa
prefix,press,Catalan,pressing,premsat
prefix,press,Catalan,pressure,pressió
prefix,press,Danish,pressing,trykke
prefix,press,Danish,pressure,pres
prefix,press,Dutch,pressing,drukken
prefix,press,Dutch,pressure,druk
prefix,press,Estonian,pressing,vajutama
prefix,press,Estonian,pressure,survet
prefix,press,Finnish,pressing,painamalla
prefix,press,Finnish,pressure,paine
prefix,press,French,pressing,appuyer
prefix,press,French,pressure,pression
prefix,press,German,pressing,drücken
prefix,press,German,pressure,Druck
prefix,press,Hungarian,pressing,préselés
prefix,press,Hungarian,pressure,nyomás
prefix,press,Icelandic,pressing,pressun
prefix,press,Icelandic,pressure,þrýstingur
prefix,press,Irish,pressing,cnaipe
prefix,press,Irish,pressure,brú
prefix,press,Italian,pressing,pressante
prefix,press,Italian,pressure,pressione
prefix,press,Latin,pressing,instans
prefix,press,Latin,pressure,curabitur
prefix,press,Latvian,pressure,spiediens
prefix,press,Luxembourg,pressing,drécken
prefix,press,Luxembourg,pressure,Drock
prefix,press,Norwegian,pressing,trykke
prefix,press,Norwegian,pressure,trykk
prefix,press,Portuguese,pressing,prensagem
prefix,press,Portuguese,pressure,pressao
prefix,press,Scottish,pressing,bheag
prefix,press,Scottish,pressure,brùthadh
prefix,press,Spanish,pressing,presionar
prefix,press,Spanish,pressure,presión
prefix,press,Swedish,pressing,trycka
prefix,press,Swedish,pressure,trycket
prefix,press,Welsh,pressing,wasgu
prefix,press,Welsh,pressure,pwysau
prefix,preter,Basque,preternatural,naturala
prefix,preter,Catalan,preternatural,preternatural
prefix,preter,Danish,preternatural,preternatural
prefix,preter,Dutch,preternatural,bovennatuurlijke
prefix,preter,Estonian,preternatural,loomueelne
prefix,preter,Finnish,preternatural,luonnoton
prefix,preter,French,preternatural,préternaturel
prefix,preter,German,preternatural,übernatürlich
prefix,preter,Hungarian,preternatural,természetfeletti
prefix,preter,Icelandic,preternatural,prestnatural
prefix,preter,Irish,preternatural,preternatural
prefix,preter,Italian,preternatural,preternaturale
prefix,preter,Latin,preternatural,preternatural
prefix,preter,Latvian,preternatural,preternatural
prefix,preter,Luxembourg,preternatural,übernatürlich
prefix,preter,Norwegian,preternatural,naturlig
prefix,preter,Portuguese,preternatural,preternatural
prefix,preter,Scottish,preternatural,preternatural
prefix,preter,Spanish,preternatural,sobrenatural
prefix,preter,Swedish,preternatural,preternatural
prefix,preter,Welsh,preternatural,preternatural
prefix,quad,Basque,quadrant,koadrante
prefix,quad,Basque,quadratic,koadratikoa
prefix,quad,Basque,quadruplet,laukoitza
prefix,quad,Catalan,quadrant,quadrant
prefix,quad,Catalan,quadratic,quadràtica
prefix,quad,Catalan,quadruplet,quadruplet
prefix,quad,Danish,quadrant,kvadrant
prefix,quad,Danish,quadratic,kvadratisk
prefix,quad,Danish,quadruplet,firedobbelt
prefix,quad,Dutch,quadrant,kwadrant
prefix,quad,Dutch,quadratic,kwadratisch
prefix,quad,Dutch,quadruplet,quadruplet
prefix,quad,Estonian,quadrant,sektor
prefix,quad,Estonian,quadratic,ruutkeskmine
prefix,quad,Estonian,quadruplet,quadruplet
prefix,quad,Finnish,quadrant,neljännes
prefix,quad,Finnish,quadratic,neliömäinen
prefix,quad,Finnish,quadruplet,quadruplet
prefix,quad,French,quadrant,Quadrant
prefix,quad,French,quadratic,quadratique
prefix,quad,French,quadruplet,quadruplé
prefix,quad,German,quadrant,Quadrant
prefix,quad,German,quadratic,quadratisch
prefix,quad,German,quadruplet,vierlinge
prefix,quad,Hungarian,quadrant,kvadráns
prefix,quad,Hungarian,quadratic,kvadratikus
prefix,quad,Hungarian,quadruplet,quadruplet
prefix,quad,Icelandic,quadrant,kvadrant
prefix,quad,Icelandic,quadruplet,ferfætt
prefix,quad,Irish,quadrant,gceathrú
prefix,quad,Irish,quadratic,chearnach
prefix,quad,Irish,quadruplet,quadruplet
prefix,quad,Italian,quadrant,Quadrant
prefix,quad,Italian,quadratic,quadratica
prefix,quad,Italian,quadruplet,quadruplet
prefix,quad,Latin,quadrant,quadrantem
prefix,quad,Latin,quadratic,quadraticum
prefix,quad,Latin,quadruplet,quadruplet
prefix,quad,Latvian,quadrant,kvadrants
prefix,quad,Luxembourg,quadrant,Quadrant
prefix,quad,Luxembourg,quadratic,quadratisch
prefix,quad,Luxembourg,quadruplet,vierlinge
prefix,quad,Norwegian,quadrant,kvadrant
prefix,quad,Norwegian,quadratic,kvadratisk
prefix,quad,Norwegian,quadruplet,quadruplet
prefix,quad,Portuguese,quadrant,quadrante
prefix,quad,Portuguese,quadratic,quadratica
prefix,quad,Portuguese,quadruplet,quadruplet
prefix,quad,Scottish,quadrant,quadrant
prefix,quad,Scottish,quadratic,quadratic
prefix,quad,Scottish,quadruplet,quadruplet
prefix,quad,Spanish,quadrant,cuadrante
prefix,quad,Spanish,quadratic,cuadrático
prefix,quad,Spanish,quadruplet,cuatrillizos
prefix,quad,Swedish,quadrant,Quadrant
prefix,quad,Swedish,quadratic,kvadratisk
prefix,quad,Swedish,quadruplet,fyrdubbel
prefix,quad,Welsh,quadrant,cwadrant
prefix,quad,Welsh,quadratic,cwadratig
prefix,quad,Welsh,quadruplet,quadruplet
prefix,quin,Basque,quinary,gernu
prefix,quin,Basque,quintuplet,bosgarren
prefix,quin,Catalan,quinary,quinari
prefix,quin,Catalan,quintuplet,quintuplet
prefix,quin,Danish,quinary,kvinary
prefix,quin,Danish,quintuplet,kvintuplet
prefix,quin,Dutch,quinary,quinine
prefix,quin,Dutch,quintuplet,quintuplet
prefix,quin,Estonian,quinary,quinary
prefix,quin,Estonian,quintuplet,kvintupleet
prefix,quin,Finnish,quinary,kvinary
prefix,quin,Finnish,quintuplet,kvintupletti
prefix,quin,French,quinary,quinary
prefix,quin,French,quintuplet,quintuplé
prefix,quin,German,quinary,quinary
prefix,quin,German,quintuplet,fünffach
prefix,quin,Hungarian,quinary,quinary
prefix,quin,Hungarian,quintuplet,ötös
prefix,quin,Icelandic,quinary,seyðisfirði
prefix,quin,Icelandic,quintuplet,fimmplet
prefix,quin,Irish,quinary,quinary
prefix,quin,Irish,quintuplet,quintuplet
prefix,quin,Italian,quinary,quinary
prefix,quin,Italian,quintuplet,quintuplet
prefix,quin,Latin,quinary,quinary
prefix,quin,Latin,quintuplet,quintuplet
prefix,quin,Latvian,quinary,quinary
prefix,quin,Latvian,quintuplet,kvintuplets
prefix,quin,Luxembourg,quinary,quinary
prefix,quin,Luxembourg,quintuplet,fünffach
prefix,quin,Norwegian,quinary,quinary
prefix,quin,Norwegian,quintuplet,quintuplet
prefix,quin,Portuguese,quinary,quinary
prefix,quin,Portuguese,quintuplet,quintuplet
prefix,quin,Scottish,quinary,quinary
prefix,quin,Scottish,quintuplet,quintuplet
prefix,quin,Spanish,quinary,quinario
prefix,quin,Spanish,quintuplet,quintillizos
prefix,quin,Swedish,quinary,quinary
prefix,quin,Swedish,quintuplet,quintuplet
prefix,quin,Welsh,quinary,quinary
prefix,quin,Welsh,quintuplet,quintuplet
prefix,re,Basque,reconsider,pentsa
prefix,re,Basque,rewrite,berridazketa
prefix,re,Catalan,re-evaluate,reavaluar
prefix,re,Catalan,reconsider,reconsiderar
prefix,re,Catalan,rewrite,reescriu
prefix,re,Danish,re-evaluate,revurdere
prefix,re,Danish,reconsider,genoverveje
prefix,re,Danish,rewrite,omskrive
prefix,re,Dutch,re-evaluate,herevalueren
prefix,re,Dutch,reconsider,heroverwegen
prefix,re,Dutch,rewrite,herschrijven
prefix,re,Estonian,reconsider,kaaluma
prefix,re,Estonian,rewrite,kirjutada
prefix,re,Finnish,rewrite,rewrite
prefix,re,French,re-evaluate,réévaluer
prefix,re,French,reconsider,reconsidérer
prefix,re,French,rewrite,réécrire
prefix,re,German,re-evaluate,Neubewertung
prefix,re,German,reconsider,überdenken
prefix,re,German,rewrite,umschreiben
prefix,re,Hungarian,re-evaluate,újraértékelése
prefix,re,Hungarian,rewrite,újraírás
prefix,re,Icelandic,re-evaluate,endurmeta
prefix,re,Icelandic,reconsider,endurskoða
prefix,re,Icelandic,rewrite,endurskrifun
prefix,re,Irish,rewrite,athscríobh
prefix,re,Italian,re-evaluate,rivalutare
prefix,re,Italian,reconsider,riconsiderare
prefix,re,Italian,rewrite,riscrivere
prefix,re,Latin,re-evaluate,re-aestimandas
prefix,re,Latin,reconsider,reconsiderare
prefix,re,Latin,rewrite,rescribo
prefix,re,Luxembourg,re-evaluate,Neubewertung
prefix,re,Luxembourg,reconsider,überdenken
prefix,re,Luxembourg,rewrite,umschreiben
prefix,re,Norwegian,re-evaluate,revurdering
prefix,re,Norwegian,reconsider,revurdere
prefix,re,Norwegian,rewrite,omskrive
prefix,re,Portuguese,re-evaluate,reavaliar
prefix,re,Portuguese,reconsider,reconsiderar
prefix,re,Portuguese,rewrite,reescrever
prefix,re,Scottish,re-evaluate,ath-measadh
prefix,re,Scottish,reconsider,reconsider
prefix,re,Spanish,re-evaluate,reevaluar
prefix,re,Spanish,reconsider,reconsiderar
prefix,re,Spanish,rewrite,reescribir
prefix,re,Swedish,re-evaluate,omvärdera
prefix,re,Swedish,reconsider,ompröva
prefix,re,Swedish,rewrite,skriva
prefix,re,Welsh,re-evaluate,ail-werthuso
prefix,re,Welsh,reconsider,ailystyried
prefix,re,Welsh,rewrite,ailysgrifennu
prefix,sect,Basque,section,atala
prefix,sect,Basque,sector,sektorea
prefix,sect,Catalan,section,secció
prefix,sect,Catalan,sector,sector
prefix,sect,Danish,section,afsnit
prefix,sect,Danish,sector,sektor
prefix,sect,Dutch,section,sectie
prefix,sect,Dutch,sector,sector
prefix,sect,Estonian,section,punkt
prefix,sect,Estonian,sector,sektor
prefix,sect,Finnish,section,osa
prefix,sect,Finnish,sector,sektori
prefix,sect,French,section,section
prefix,sect,French,sector,secteur
prefix,sect,German,section,Abschnitt
prefix,sect,German,sector,Sektor
prefix,sect,Hungarian,section,szakasz
prefix,sect,Hungarian,sector,ágazat
prefix,sect,Icelandic,section,hluti
prefix,sect,Icelandic,sector,geiri
prefix,sect,Irish,section,alt
prefix,sect,Irish,sector,earnáil
prefix,sect,Italian,section,sezione
prefix,sect,Italian,sector,settore
prefix,sect,Latin,section,section
prefix,sect,Latin,sector,sector
prefix,sect,Latvian,sector,nozare
prefix,sect,Luxembourg,section,Ofschnëtt
prefix,sect,Luxembourg,sector,Sektor
prefix,sect,Norwegian,section,del
prefix,sect,Norwegian,sector,sektor
prefix,sect,Portuguese,section,seccao
prefix,sect,Portuguese,sector,sector
prefix,sect,Scottish,section,earrann
prefix,sect,Scottish,sector,roinn
prefix,sect,Spanish,section,apartado
prefix,sect,Spanish,sector,sector
prefix,sect,Swedish,section,avsnitt
prefix,sect,Swedish,sector,sektor
prefix,sect,Welsh,section,adran
prefix,sect,Welsh,sector,sector
prefix,semi,Basque,semester,seihilekoa
prefix,semi,Basque,semiconductor,erdieroalea
prefix,semi,Catalan,semester,semestre
prefix,semi,Catalan,semi-retired,semi-jubilada
prefix,semi,Catalan,semiconductor,semiconductor
prefix,semi,Danish,semester,semester
prefix,semi,Danish,semi-retired,semi-pensioneret
prefix,semi,Danish,semiconductor,halvleder
prefix,semi,Dutch,semester,semester
prefix,semi,Dutch,semi-retired,semi-gepensioneerd
prefix,semi,Dutch,semiconductor,halfgeleider
prefix,semi,Estonian,semester,poolaasta
prefix,semi,Estonian,semi-retired,poolpensionär
prefix,semi,Estonian,semiconductor,pooljuht
prefix,semi,Finnish,semester,lukukausi
prefix,semi,Finnish,semi-retired,osa-aikaeläke
prefix,semi,Finnish,semiconductor,puolijohde
prefix,semi,French,semester,semestre
prefix,semi,French,semi-retired,semi-retraité
prefix,semi,French,semiconductor,semi
prefix,semi,German,semester,Semester
prefix,semi,German,semiconductor,Halbleiter
prefix,semi,Hungarian,semester,félév
prefix,semi,Icelandic,semester,önn
prefix,semi,Icelandic,semi-retired,semi-eftirlaun
prefix,semi,Icelandic,semiconductor,hálfleiðari
prefix,semi,Irish,semester,seimeastar
prefix,semi,Irish,semi-retired,leath-scortha
prefix,semi,Irish,semiconductor,leathsheoltóra
prefix,semi,Italian,semester,semestre
prefix,semi,Italian,semi-retired,semi-ritirato
prefix,semi,Italian,semiconductor,semiconduttore
prefix,semi,Latin,semester,semestri
prefix,semi,Latin,semi-retired,semi-secessit
prefix,semi,Latin,semiconductor,semiconductor
prefix,semi,Latvian,semester,pusgads
prefix,semi,Luxembourg,semester,Semester
prefix,semi,Luxembourg,semiconductor,Photomultipléier
prefix,semi,Norwegian,semester,semester
prefix,semi,Norwegian,semi-retired,semi-pensjonert
prefix,semi,Norwegian,semiconductor,halvleder
prefix,semi,Portuguese,semester,semestre
prefix,semi,Portuguese,semi-retired,semi-aposentado
prefix,semi,Portuguese,semiconductor,semicondutor
prefix,semi,Scottish,semester,semester
prefix,semi,Scottish,semiconductor,semiconductor
prefix,semi,Spanish,semester,semestre
prefix,semi,Spanish,semi-retired,semi-jubilado
prefix,semi,Spanish,semiconductor,semiconductor
prefix,semi,Swedish,semester,termin
prefix,semi,Swedish,semi-retired,semi-pensionerad
prefix,semi,Swedish,semiconductor,halvledare
prefix,semi,Welsh,semester,semester
prefix,semi,Welsh,semi-retired,lled-ymddeol
prefix,semi,Welsh,semiconductor,lled-ddargludyddion
prefix,sept,Basque,septuplet,septuplet
prefix,sept,Catalan,septuplet,septuplet
prefix,sept,Danish,septuplet,septuplet
prefix,sept,Dutch,septuplet,septuplet
prefix,sept,Estonian,septuplet,septuplet
prefix,sept,Finnish,septuplet,septupletti
prefix,sept,French,septuplet,septuplé
prefix,sept,German,septuplet,septuplett
prefix,sept,Hungarian,septuplet,septuplet
prefix,sept,Icelandic,septuplet,septuplet
prefix,sept,Irish,septuplet,septuplet
prefix,sept,Italian,septuplet,septuplet
prefix,sept,Latin,septuplet,septuplet
prefix,sept,Latvian,septuplet,septuplets
prefix,sept,Luxembourg,septuplet,septuplett
prefix,sept,Norwegian,septuplet,septuplet
prefix,sept,Portuguese,septuplet,septuplet
prefix,sept,Scottish,septuplet,septuplet
prefix,sept,Spanish,septuplet,septillizos
prefix,sept,Swedish,septuplet,septuplett
prefix,sept,Welsh,septuplet,septuplet
prefix,sex,Basque,sexagon,sexagon
prefix,sex,Basque,sexism,sexismoa
prefix,sex,Basque,sexual,sexuala
prefix,sex,Basque,sexy,sexi
prefix,sex,Catalan,sexagon,sexagon
prefix,sex,Catalan,sexism,sexisme
prefix,sex,Catalan,sexy,atractiu
prefix,sex,Danish,sexagon,køn
prefix,sex,Danish,sexism,køn
prefix,sex,Danish,sexual,seksuel
prefix,sex,Danish,sexy,sexet
prefix,sex,Dutch,sexagon,sexagon
prefix,sex,Dutch,sexism,seksisme
prefix,sex,Dutch,sexual,seksueel
prefix,sex,Dutch,sexy,sexy
prefix,sex,Estonian,sexagon,sexagon
prefix,sex,Estonian,sexism,seksism
prefix,sex,Estonian,sexual,seksuaalne
prefix,sex,Estonian,sexy,seksikas
prefix,sex,Finnish,sexagon,seksagoni
prefix,sex,Finnish,sexism,seksismi
prefix,sex,Finnish,sexual,seksuaalinen
prefix,sex,Finnish,sexy,seksikäs
prefix,sex,French,sexagon,sexagon
prefix,sex,French,sexism,sexisme
prefix,sex,French,sexual,sexuel
prefix,sex,French,sexy,sexy
prefix,sex,German,sexagon,sexspielzeug
prefix,sex,German,sexism,Sexismus
prefix,sex,German,sexual,sexuell
prefix,sex,German,sexy,sexy
prefix,sex,Hungarian,sexagon,sexagon
prefix,sex,Hungarian,sexism,szexizmus
prefix,sex,Hungarian,sexual,szexuális
prefix,sex,Hungarian,sexy,szexi
prefix,sex,Icelandic,sexagon,sexagon
prefix,sex,Icelandic,sexism,sexism
prefix,sex,Icelandic,sexual,kynlíf
prefix,sex,Icelandic,sexy,sexy
prefix,sex,Irish,sexagon,sexagon
prefix,sex,Irish,sexism,gnéasachas
prefix,sex,Irish,sexual,gnéasach
prefix,sex,Irish,sexy,sexy
prefix,sex,Italian,sexagon,sessagone
prefix,sex,Italian,sexism,sessismo
prefix,sex,Italian,sexual,sessuale
prefix,sex,Italian,sexy,sexy
prefix,sex,Latin,sexagon,sexagon
prefix,sex,Latin,sexism,sexism
prefix,sex,Latin,sexual,sexualem
prefix,sex,Latin,sexy,lorem
prefix,sex,Latvian,sexagon,sexagon
prefix,sex,Latvian,sexism,seksisms
prefix,sex,Latvian,sexy,sexy
prefix,sex,Luxembourg,sexagon,sexspielzeug
prefix,sex,Luxembourg,sexism,Sexismus
prefix,sex,Luxembourg,sexual,sexuell
prefix,sex,Luxembourg,sexy,sexy
prefix,sex,Norwegian,sexagon,sexagon
prefix,sex,Norwegian,sexism,sexisme
prefix,sex,Norwegian,sexual,seksuell
prefix,sex,Norwegian,sexy,sexy
prefix,sex,Portuguese,sexagon,sexagão
prefix,sex,Portuguese,sexism,sexismo
prefix,sex,Portuguese,sexual,sexual
prefix,sex,Portuguese,sexy,sexy
prefix,sex,Scottish,sexagon,sexagon
prefix,sex,Scottish,sexism,sexism
prefix,sex,Scottish,sexual,sexual
prefix,sex,Scottish,sexy,sexy
prefix,sex,Spanish,sexagon,sexagon
prefix,sex,Spanish,sexism,sexismo
prefix,sex,Spanish,sexual,sexual
prefix,sex,Spanish,sexy,sexy
prefix,sex,Swedish,sexagon,sexagon
prefix,sex,Swedish,sexism,sexism
prefix,sex,Swedish,sexual,sexuell
prefix,sex,Swedish,sexy,sexig
prefix,sex,Welsh,sexagon,sexagon
prefix,sex,Welsh,sexism,rhywiaeth
prefix,sex,Welsh,sexual,rhywiol
prefix,sex,Welsh,sexy,sexy
prefix,son,Basque,sonar,sonarra
prefix,son,Basque,sonic,soniko
prefix,son,Basque,sonorous,soinu
prefix,son,Catalan,sonar,sonar
prefix,son,Catalan,sonic,sonic
prefix,son,Catalan,sonorous,sonorous
prefix,son,Danish,sonar,sonar
prefix,son,Danish,sonic,Sonic
prefix,son,Danish,sonorous,klangfuld
prefix,son,Dutch,sonar,sonar
prefix,son,Dutch,sonic,Sonic
prefix,son,Dutch,sonorous,sonore
prefix,son,Estonian,sonar,sonar
prefix,son,Estonian,sonic,Sonic
prefix,son,Estonian,sonorous,kõlav
prefix,son,Finnish,sonar,Kaikuikkuna
prefix,son,Finnish,sonic,Sonic
prefix,son,Finnish,sonorous,sonorous
prefix,son,French,sonar,sonar
prefix,son,French,sonic,Sonic
prefix,son,French,sonorous,sonore
prefix,son,German,sonar,Sonar
prefix,son,German,sonic,Sonic
prefix,son,German,sonorous,sonor
prefix,son,Hungarian,sonar,szonár
prefix,son,Hungarian,sonic,sonic
prefix,son,Hungarian,sonorous,szonzó
prefix,son,Icelandic,sonar,sonar
prefix,son,Icelandic,sonic,sonja
prefix,son,Icelandic,sonorous,sonorous
prefix,son,Irish,sonar,sonar
prefix,son,Irish,sonic,sonic
prefix,son,Irish,sonorous,sonorous
prefix,son,Italian,sonar,sonar
prefix,son,Italian,sonic,Sonic
prefix,son,Italian,sonorous,sonoro
prefix,son,Latin,sonar,sonar
prefix,son,Latin,sonic,sonic
prefix,son,Latin,sonorous,sonorous
prefix,son,Latvian,sonar,hidrolokatoru
prefix,son,Latvian,sonic,Sonic
prefix,son,Luxembourg,sonar,Sonar
prefix,son,Luxembourg,sonic,Sonic
prefix,son,Luxembourg,sonorous,sonor
prefix,son,Norwegian,sonar,ekkolodd
prefix,son,Norwegian,sonic,Sonic
prefix,son,Norwegian,sonorous,sonorøs
prefix,son,Portuguese,sonar,sonar
prefix,son,Portuguese,sonic,Sonico
prefix,son,Portuguese,sonorous,sonoro
prefix,son,Scottish,sonar,sonar
prefix,son,Scottish,sonic,sonic
prefix,son,Scottish,sonorous,sonorous
prefix,son,Spanish,sonar,sonar
prefix,son,Spanish,sonic,sonoro
prefix,son,Spanish,sonorous,sonoro
prefix,son,Swedish,sonar,Sonar
prefix,son,Swedish,sonic,Sonic
prefix,son,Swedish,sonorous,klangfull
prefix,son,Welsh,sonar,sonar
prefix,son,Welsh,sonic,sonic
prefix,son,Welsh,sonorous,soniarus
prefix,sub,Basque,sub-par,azpi-parea
prefix,sub,Basque,subjugate,azpiratu
prefix,sub,Basque,submarine,itsaspeko
prefix,sub,Catalan,sub-par,sub-par
prefix,sub,Catalan,subjugate,subjugate
prefix,sub,Catalan,submarine,submarí
prefix,sub,Danish,sub-par,underpari
prefix,sub,Danish,subjugate,underlægge
prefix,sub,Danish,submarine,ubåd
prefix,sub,Dutch,sub-par,sub-par
prefix,sub,Dutch,subjugate,onderwerpen
prefix,sub,Dutch,submarine,onderzeeër
prefix,sub,Estonian,sub-par,sub-par
prefix,sub,Estonian,subjugate,allutada
prefix,sub,Estonian,submarine,allveelaev
prefix,sub,Finnish,sub-par,osapar
prefix,sub,Finnish,subjugate,alistaa
prefix,sub,Finnish,submarine,sukellusvene
prefix,sub,French,sub-par,sous-pair
prefix,sub,French,subjugate,subjuguer
prefix,sub,French,submarine,marin
prefix,sub,German,sub-par,unterdurchschnittlich
prefix,sub,German,subjugate,unterwerfen
prefix,sub,German,submarine,Boot
prefix,sub,Hungarian,sub-par,al-par
prefix,sub,Hungarian,subjugate,leigázni
prefix,sub,Hungarian,submarine,tengeralattjáró
prefix,sub,Icelandic,sub-par,sub-par
prefix,sub,Icelandic,subjugate,subjugate
prefix,sub,Icelandic,submarine,kafbátur
prefix,sub,Irish,sub-par,fo-par
prefix,sub,Irish,subjugate,subjugate
prefix,sub,Irish,submarine,submarine
prefix,sub,Italian,sub-par,sub-par
prefix,sub,Italian,subjugate,soggiogare
prefix,sub,Italian,submarine,sottomarino
prefix,sub,Latin,sub-par,sub-par
prefix,sub,Latin,subjugate,subiugare
prefix,sub,Latin,submarine,submarine
prefix,sub,Luxembourg,sub-par,unterdurchschnittlich
prefix,sub,Luxembourg,subjugate,unterwerfen
prefix,sub,Luxembourg,submarine,Boot
prefix,sub,Norwegian,sub-par,sub-par
prefix,sub,Norwegian,subjugate,underlegge
prefix,sub,Norwegian,submarine,ubåt
prefix,sub,Portuguese,sub-par,sub-par
prefix,sub,Portuguese,subjugate,subjugar
prefix,sub,Portuguese,submarine,submarino
prefix,sub,Scottish,sub-par,fo-se
prefix,sub,Scottish,subjugate,subjugate
prefix,sub,Scottish,submarine,submarine
prefix,sub,Spanish,subjugate,subyugar
prefix,sub,Spanish,submarine,submarino
prefix,sub,Swedish,sub-par,sub-par
prefix,sub,Swedish,subjugate,underkuva
prefix,sub,Swedish,submarine,ubåt
prefix,sub,Welsh,sub-par,is-par
prefix,sub,Welsh,subjugate,ddarostwng
prefix,super,Basque,supercilious,superkilioa
prefix,super,Basque,superfluous,alferrik
prefix,super,Basque,superfluous,alferrik
prefix,super,Basque,supernatural,naturaz
prefix,super,Basque,supersonic,supersonikoa
prefix,super,Catalan,supercilious,supervious
prefix,super,Catalan,superfluous,superflu
prefix,super,Catalan,superfluous,superflu
prefix,super,Catalan,supernatural,supernatural
prefix,super,Catalan,supersonic,supersonic
prefix,super,Danish,supercilious,supercilious
prefix,super,Danish,superfluous,overflødig
prefix,super,Danish,superfluous,overflødig
prefix,super,Danish,supernatural,supernatural
prefix,super,Danish,supersonic,overlydsfly
prefix,super,Dutch,supercilious,supercilious
prefix,super,Dutch,superfluous,overbodig
prefix,super,Dutch,superfluous,overbodig
prefix,super,Dutch,supernatural,bovennatuurlijk
prefix,super,Dutch,supersonic,supersonisch
prefix,super,Estonian,supercilious,supercilious
prefix,super,Estonian,superfluous,üleliigne
prefix,super,Estonian,superfluous,üleliigne
prefix,super,Estonian,supernatural,üleloomulik
prefix,super,Estonian,supersonic,ülehelikiirusega
prefix,super,Finnish,supercilious,supercilious
prefix,super,Finnish,superfluous,tarpeeton
prefix,super,Finnish,superfluous,tarpeeton
prefix,super,Finnish,supernatural,yliluonnollinen
prefix,super,French,supercilious,supercilious
prefix,super,French,superfluous,superflu
prefix,super,French,superfluous,superflu
prefix,super,French,supernatural,surnaturel
prefix,super,French,supersonic,supersonique
prefix,super,German,supercilious,hochmütig
prefix,super,German,superfluous,überflüssig
prefix,super,German,superfluous,überflüssig
prefix,super,German,supernatural,übernatürlich
prefix,super,German,supersonic,Überschallgeschwindigkeit
prefix,super,Hungarian,supercilious,supercilious
prefix,super,Hungarian,superfluous,felesleges
prefix,super,Hungarian,superfluous,felesleges
prefix,super,Hungarian,supernatural,supernatural
prefix,super,Hungarian,supersonic,szuperszonikus
prefix,super,Icelandic,supercilious,frábær
prefix,super,Icelandic,superfluous,óþarfur
prefix,super,Icelandic,superfluous,óþarfur
prefix,super,Icelandic,supernatural,yfirnáttúrulega
prefix,super,Icelandic,supersonic,hljóðfrávik
prefix,super,Irish,supercilious,supercilious
prefix,super,Irish,superfluous,iomarcach
prefix,super,Irish,superfluous,iomarcach
prefix,super,Irish,supernatural,osnádúrtha
prefix,super,Irish,supersonic,supersonic
prefix,super,Italian,supercilious,supercilious
prefix,super,Italian,superfluous,superfluo
prefix,super,Italian,superfluous,superfluo
prefix,super,Italian,supernatural,soprannaturale
prefix,super,Italian,supersonic,supersonico
prefix,super,Latin,supercilious,supercilious
prefix,super,Latin,superfluous,superflua
prefix,super,Latin,superfluous,superflua
prefix,super,Latin,supernatural,supernaturalis
prefix,super,Latin,supersonic,supersonic
prefix,super,Latvian,superfluous,lieks
prefix,super,Latvian,superfluous,lieks
prefix,super,Luxembourg,supercilious,text
prefix,super,Luxembourg,superfluous,überflüssig
prefix,super,Luxembourg,superfluous,überflüssig
prefix,super,Luxembourg,supernatural,übernatürlich
prefix,super,Luxembourg,supersonic,Iwwerschallvitesse
prefix,super,Norwegian,supercilious,supercilious
prefix,super,Norwegian,superfluous,overflødig
prefix,super,Norwegian,superfluous,overflødig
prefix,super,Norwegian,supernatural,supernatural
prefix,super,Norwegian,supersonic,supersonisk
prefix,super,Portuguese,supercilious,supercílio
prefix,super,Portuguese,superfluous,redundante
prefix,super,Portuguese,superfluous,redundante
prefix,super,Portuguese,supernatural,sobrenatural
prefix,super,Portuguese,supersonic,supersonico
prefix,super,Scottish,supercilious,supercilious
prefix,super,Scottish,superfluous,superfluous
prefix,super,Scottish,superfluous,superfluous
prefix,super,Scottish,supernatural,supernatural
prefix,super,Scottish,supersonic,supersonic
prefix,super,Spanish,supercilious,supercilious
prefix,super,Spanish,superfluous,superfluo
prefix,super,Spanish,superfluous,superfluo
prefix,super,Spanish,supernatural,sobrenatural
prefix,super,Spanish,supersonic,supersónico
prefix,super,Swedish,supercilious,supercilious
prefix,super,Swedish,superfluous,överflödig
prefix,super,Swedish,superfluous,överflödig
prefix,super,Swedish,supernatural,övernaturliga
prefix,super,Swedish,supersonic,överljudshastighet
prefix,super,Welsh,supercilious,supercilious
prefix,super,Welsh,superfluous,ddiangen
prefix,super,Welsh,superfluous,ddiangen
prefix,super,Welsh,supernatural,goruwchnaturiol
prefix,super,Welsh,supersonic,uwchsonig
prefix,sym,Basque,symbol,ikurra
prefix,sym,Basque,symmetry,simetria
prefix,sym,Basque,sympathy,sinpatia
prefix,sym,Catalan,symbol,símbol
prefix,sym,Catalan,symmetry,simetria
prefix,sym,Catalan,sympathy,simpatia
prefix,sym,Danish,symbol,symbol
prefix,sym,Danish,symmetry,symmetri
prefix,sym,Danish,sympathy,sympati
prefix,sym,Dutch,symbol,symbool
prefix,sym,Dutch,symmetry,symmetrie
prefix,sym,Dutch,sympathy,sympathie
prefix,sym,Estonian,symbol,sümbol
prefix,sym,Estonian,symmetry,sümmeetria
prefix,sym,Estonian,sympathy,kaastunne
